,id,tipo,status
2014,135-61-9862,paquetes,No Dsiponible
2015,039-67-9120,comida,Disponible
2016,296-58-4365,puerta a puerta,No Dsiponible
2017,198-39-0951,encomienda,cancelado
2018,785-84-8308,paquetes,No Dsiponible
2019,518-89-6683,paquetes,aceptado
2020,493-79-0120,viaje,Disponible
2021,683-96-0010,encomienda,Disponible
2022,552-85-9666,comida,en curso
2023,594-61-8510,paquetes,Disponible
2024,884-90-4699,viaje,finalizado
2025,784-38-8661,encomienda,No Dsiponible
2026,379-74-0037,viaje,aceptado
2027,652-35-6942,puerta a puerta,finalizado
2028,885-10-2127,paquetes,cancelado
2029,245-77-0999,puerta a puerta,aceptado
2030,777-65-7683,paquetes,aceptado
2031,428-64-3226,comida,Disponible
2032,255-32-6036,paquetes,Disponible
2033,861-12-6584,viaje,finalizado
2034,724-96-4555,viaje,finalizado
2035,570-76-6891,puerta a puerta,finalizado
2036,172-51-5011,encomienda,aceptado
2037,187-88-0651,paquetes,cancelado
2038,118-36-5971,encomienda,cancelado
2039,165-85-2347,comida,aceptado
2040,325-85-3973,paquetes,cancelado
2041,632-11-2174,encomienda,cancelado
2042,269-19-2622,comida,en curso
2043,076-15-6708,encomienda,Disponible
2044,084-84-0669,comida,aceptado
2045,541-87-9686,puerta a puerta,cancelado
2046,079-64-7633,puerta a puerta,No Dsiponible
2047,735-36-8798,comida,No Dsiponible
2048,848-67-9255,encomienda,Disponible
2049,731-17-2159,comida,en curso
2050,140-46-1840,comida,Disponible
2051,833-80-5059,puerta a puerta,No Dsiponible
2052,980-33-6136,puerta a puerta,Disponible
2053,110-11-8956,paquetes,en curso
2054,338-76-8076,comida,Disponible
2055,538-43-5109,encomienda,cancelado
2056,979-00-8863,comida,aceptado
2057,565-72-8074,paquetes,en curso
2058,713-68-7007,paquetes,No Dsiponible
2059,413-19-4001,viaje,Disponible
2060,341-53-8439,viaje,Disponible
2061,496-91-4264,paquetes,No Dsiponible
2062,141-67-8843,puerta a puerta,cancelado
2063,554-13-1571,paquetes,finalizado
2064,896-44-4469,paquetes,cancelado
2065,962-50-0518,encomienda,No Dsiponible
2066,608-25-5075,encomienda,cancelado
2067,124-18-0716,encomienda,Disponible
2068,140-01-7608,encomienda,en curso
2069,467-40-7996,encomienda,finalizado
2070,795-01-3601,encomienda,cancelado
2071,710-81-0572,comida,Disponible
2072,671-50-9803,puerta a puerta,cancelado
2073,066-72-3441,encomienda,finalizado
2074,283-34-3589,comida,cancelado
2075,238-81-6953,puerta a puerta,cancelado
2076,727-54-0599,viaje,aceptado
2077,676-10-8629,encomienda,aceptado
2078,992-95-7228,puerta a puerta,cancelado
2079,285-45-6169,encomienda,en curso
2080,260-36-0258,encomienda,en curso
2081,436-91-3366,paquetes,No Dsiponible
2082,939-54-4209,puerta a puerta,en curso
2083,651-35-0874,paquetes,Disponible
2084,421-17-5223,viaje,finalizado
2085,694-97-3066,puerta a puerta,aceptado
2086,722-81-3723,encomienda,aceptado
2087,610-68-0656,comida,en curso
2088,367-59-2911,puerta a puerta,en curso
2089,532-52-9846,viaje,en curso
2090,301-01-5457,comida,en curso
2091,796-42-6088,comida,No Dsiponible
2092,754-93-6346,viaje,Disponible
2093,043-97-4865,paquetes,finalizado
2094,847-92-1822,viaje,cancelado
2095,975-30-2715,puerta a puerta,finalizado
2096,230-59-7189,comida,No Dsiponible
2097,325-16-2232,puerta a puerta,No Dsiponible
2098,398-38-7303,paquetes,Disponible
2099,476-18-7940,paquetes,aceptado
2100,260-70-0165,encomienda,en curso
2101,425-45-0860,puerta a puerta,aceptado
2102,967-59-8036,paquetes,finalizado
2103,251-51-6742,paquetes,No Dsiponible
2104,904-20-3414,encomienda,aceptado
2105,761-09-3035,encomienda,finalizado
2106,239-71-9972,puerta a puerta,cancelado
2107,619-41-9829,comida,No Dsiponible
2108,919-91-1621,viaje,finalizado
2109,091-25-2894,viaje,cancelado
2110,441-23-7281,comida,Disponible
2111,246-52-0611,paquetes,aceptado
2112,428-37-3801,comida,cancelado
2113,800-98-6844,comida,Disponible
2114,435-94-5017,paquetes,aceptado
2115,153-51-0366,comida,aceptado
2116,236-21-8659,encomienda,cancelado
2117,661-05-3235,comida,en curso
2118,196-36-1694,viaje,cancelado
2119,355-37-1444,encomienda,aceptado
2120,325-08-4811,paquetes,aceptado
2121,518-81-4039,viaje,Disponible
2122,448-35-8329,paquetes,finalizado
2123,589-77-8077,puerta a puerta,No Dsiponible
2124,536-68-8211,comida,en curso
2125,993-18-5617,viaje,Disponible
2126,672-01-7209,viaje,Disponible
2127,459-16-4701,viaje,No Dsiponible
2128,907-07-4909,encomienda,aceptado
2129,343-45-3860,viaje,cancelado
2130,681-09-2729,viaje,Disponible
2131,176-45-5116,comida,cancelado
2132,405-44-1506,viaje,aceptado
2133,701-81-1690,viaje,en curso
2134,679-67-8119,paquetes,en curso
2135,141-64-3881,paquetes,aceptado
2136,441-56-5865,viaje,Disponible
2137,935-93-7151,puerta a puerta,finalizado
2138,731-84-8556,encomienda,cancelado
2139,658-80-8367,encomienda,Disponible
2140,688-22-2933,encomienda,aceptado
2141,905-29-1849,puerta a puerta,No Dsiponible
2142,560-57-0235,paquetes,en curso
2143,864-50-3042,viaje,aceptado
2144,800-04-7475,viaje,No Dsiponible
2145,408-64-9244,viaje,aceptado
2146,566-52-8575,viaje,finalizado
2147,863-96-9925,puerta a puerta,en curso
2148,938-28-7756,comida,finalizado
2149,107-54-7022,paquetes,aceptado
2150,036-23-9638,encomienda,Disponible
2151,831-30-1504,comida,en curso
2152,141-79-7085,viaje,cancelado
2153,560-82-8171,encomienda,finalizado
2154,488-04-3840,comida,en curso
2155,077-53-8431,encomienda,en curso
2156,422-31-4589,puerta a puerta,Disponible
2157,933-70-6448,comida,en curso
2158,890-95-2100,puerta a puerta,finalizado
2159,278-23-8818,viaje,No Dsiponible
2160,865-96-0881,viaje,cancelado
2161,575-47-9658,viaje,aceptado
2162,229-94-1843,viaje,finalizado
2163,154-92-5752,paquetes,cancelado
2164,619-67-9533,encomienda,cancelado
2165,127-72-0010,paquetes,aceptado
2166,970-68-1842,encomienda,No Dsiponible
2167,627-23-9549,comida,cancelado
2168,080-11-0016,encomienda,en curso
2169,287-38-6455,comida,No Dsiponible
2170,971-41-7275,encomienda,aceptado
2171,157-16-3745,puerta a puerta,cancelado
2172,299-52-4029,puerta a puerta,Disponible
2173,706-54-1424,encomienda,Disponible
2174,146-96-1064,encomienda,cancelado
2175,629-03-4461,encomienda,No Dsiponible
2176,696-32-8701,viaje,aceptado
2177,566-90-4446,comida,finalizado
2178,119-53-0839,encomienda,cancelado
2179,948-39-1623,encomienda,No Dsiponible
2180,303-60-2310,encomienda,No Dsiponible
2181,993-21-6761,puerta a puerta,No Dsiponible
2182,900-36-2970,puerta a puerta,No Dsiponible
2183,281-41-2422,puerta a puerta,finalizado
2184,675-08-1231,encomienda,cancelado
2185,153-96-2012,encomienda,en curso
2186,453-59-4191,puerta a puerta,Disponible
2187,011-60-7237,encomienda,aceptado
2188,340-83-1479,puerta a puerta,en curso
2189,086-63-3968,puerta a puerta,finalizado
2190,309-02-3317,encomienda,Disponible
2191,428-87-8548,comida,cancelado
2192,889-00-7854,puerta a puerta,finalizado
2193,939-67-2471,viaje,en curso
2194,823-95-8611,encomienda,finalizado
2195,433-14-0628,encomienda,Disponible
2196,921-26-7066,viaje,en curso
2197,703-38-7365,viaje,cancelado
2198,564-74-4639,viaje,cancelado
2199,553-42-9705,encomienda,Disponible
2200,013-92-0250,encomienda,en curso
2201,131-81-4772,viaje,aceptado
2202,941-56-2971,puerta a puerta,aceptado
2203,716-04-5829,paquetes,Disponible
2204,479-16-4380,puerta a puerta,Disponible
2205,980-16-9083,paquetes,Disponible
2206,385-78-4802,puerta a puerta,en curso
2207,917-04-8148,paquetes,cancelado
2208,484-43-3910,encomienda,cancelado
2209,838-20-0921,puerta a puerta,Disponible
2210,014-26-0388,viaje,Disponible
2211,888-85-6802,encomienda,aceptado
2212,304-74-8443,encomienda,en curso
2213,711-66-9153,comida,finalizado
2214,934-13-0915,viaje,Disponible
2215,413-70-0816,paquetes,aceptado
2216,647-03-3999,paquetes,No Dsiponible
2217,664-75-8483,comida,aceptado
2218,577-91-5718,paquetes,aceptado
2219,724-55-1012,paquetes,cancelado
2220,390-92-4118,puerta a puerta,No Dsiponible
2221,013-27-2254,encomienda,Disponible
2222,050-42-7587,puerta a puerta,No Dsiponible
2223,753-23-1034,viaje,aceptado
2224,413-87-6754,paquetes,en curso
2225,481-30-2813,puerta a puerta,cancelado
2226,723-01-8609,comida,Disponible
2227,233-01-2237,puerta a puerta,cancelado
2228,243-47-9885,comida,No Dsiponible
2229,734-53-1245,paquetes,finalizado
2230,598-79-0296,comida,en curso
2231,399-33-9601,comida,Disponible
2232,305-35-6361,encomienda,en curso
2233,371-03-8383,viaje,Disponible
2234,570-20-9463,paquetes,cancelado
2235,922-93-3702,puerta a puerta,aceptado
2236,534-85-2961,viaje,No Dsiponible
2237,008-62-9366,puerta a puerta,en curso
2238,803-84-4244,viaje,aceptado
2239,833-47-8551,puerta a puerta,No Dsiponible
2240,487-97-2083,paquetes,cancelado
2241,803-57-0337,comida,Disponible
2242,928-98-3534,comida,en curso
2243,543-51-8398,viaje,Disponible
2244,411-67-1933,encomienda,No Dsiponible
2245,107-60-0613,viaje,en curso
2246,971-82-0860,puerta a puerta,finalizado
2247,632-84-3509,paquetes,Disponible
2248,073-90-1855,puerta a puerta,aceptado
2249,582-49-1208,viaje,aceptado
2250,074-55-2775,viaje,No Dsiponible
2251,517-07-6108,puerta a puerta,finalizado
2252,143-93-7307,puerta a puerta,finalizado
2253,310-80-8918,encomienda,Disponible
2254,342-92-0792,comida,Disponible
2255,418-75-9685,encomienda,cancelado
2256,385-03-8828,encomienda,en curso
2257,510-16-8192,puerta a puerta,No Dsiponible
2258,755-69-0874,viaje,No Dsiponible
2259,095-55-1722,puerta a puerta,en curso
2260,006-28-1991,encomienda,Disponible
2261,225-07-5332,paquetes,finalizado
2262,697-27-5107,encomienda,cancelado
2263,360-83-1509,viaje,No Dsiponible
2264,078-59-7486,comida,No Dsiponible
2265,252-11-6119,puerta a puerta,finalizado
2266,594-87-4749,viaje,Disponible
2267,474-87-6950,puerta a puerta,cancelado
2268,083-93-6044,puerta a puerta,aceptado
2269,857-37-0281,encomienda,No Dsiponible
2270,456-59-7993,comida,aceptado
2271,286-44-2539,encomienda,Disponible
2272,928-86-8637,comida,cancelado
2273,074-67-4675,paquetes,aceptado
2274,616-31-5997,viaje,finalizado
2275,856-94-3209,comida,en curso
2276,129-62-5326,encomienda,cancelado
2277,561-99-6342,paquetes,aceptado
2278,816-75-2012,paquetes,en curso
2279,182-06-7118,paquetes,Disponible
2280,414-32-3676,comida,No Dsiponible
2281,753-96-9481,viaje,No Dsiponible
2282,623-73-2067,paquetes,Disponible
2283,186-72-8919,comida,cancelado
2284,409-70-9217,viaje,en curso
2285,832-82-5693,paquetes,No Dsiponible
2286,256-33-7166,paquetes,aceptado
2287,847-84-1114,encomienda,en curso
2288,627-81-1705,puerta a puerta,en curso
2289,532-50-6974,viaje,Disponible
2290,500-87-9098,comida,No Dsiponible
2291,467-11-9053,paquetes,en curso
2292,389-32-8898,comida,aceptado
2293,632-74-6875,paquetes,No Dsiponible
2294,991-84-8831,viaje,finalizado
2295,885-25-6572,puerta a puerta,finalizado
2296,115-97-8830,puerta a puerta,aceptado
2297,723-27-2394,puerta a puerta,aceptado
2298,502-21-9397,paquetes,finalizado
2299,847-90-9711,viaje,en curso
2300,306-19-1836,comida,No Dsiponible
2301,543-83-1679,encomienda,No Dsiponible
2302,650-67-3614,paquetes,finalizado
2303,085-64-2606,paquetes,No Dsiponible
2304,146-34-2758,comida,No Dsiponible
2305,469-11-5485,puerta a puerta,No Dsiponible
2306,659-76-0843,viaje,finalizado
2307,511-91-6046,puerta a puerta,aceptado
2308,400-18-1207,puerta a puerta,No Dsiponible
2309,574-80-1414,viaje,cancelado
2310,791-65-3409,comida,Disponible
2311,085-15-2448,puerta a puerta,Disponible
2312,669-63-6756,paquetes,cancelado
2313,784-21-2557,puerta a puerta,cancelado
2314,186-35-7533,viaje,en curso
2315,705-77-9343,puerta a puerta,cancelado
2316,951-87-3499,comida,Disponible
2317,098-87-0140,viaje,Disponible
2318,923-20-7742,paquetes,No Dsiponible
2319,054-08-0183,viaje,No Dsiponible
2320,898-64-8630,paquetes,aceptado
2321,790-94-8188,viaje,No Dsiponible
2322,684-05-1855,viaje,en curso
2323,091-94-6332,comida,en curso
2324,539-07-5553,puerta a puerta,cancelado
2325,116-85-3502,paquetes,finalizado
2326,254-67-6612,viaje,finalizado
2327,520-96-7656,viaje,en curso
2328,254-30-5306,viaje,Disponible
2329,459-34-2285,puerta a puerta,cancelado
2330,754-70-0348,paquetes,No Dsiponible
2331,028-01-1995,puerta a puerta,cancelado
2332,935-44-4040,comida,No Dsiponible
2333,185-33-5436,encomienda,No Dsiponible
2334,302-76-9087,viaje,No Dsiponible
2335,222-18-9963,encomienda,cancelado
2336,149-60-5380,encomienda,en curso
2337,003-00-3843,encomienda,cancelado
2338,179-72-6371,encomienda,aceptado
2339,703-19-1245,encomienda,finalizado
2340,631-94-3977,puerta a puerta,No Dsiponible
2341,597-45-1895,encomienda,en curso
2342,518-93-7179,puerta a puerta,No Dsiponible
2343,297-54-3943,comida,Disponible
2344,763-77-7107,comida,cancelado
2345,196-94-9429,comida,en curso
2346,143-52-7172,paquetes,en curso
2347,246-91-5882,encomienda,aceptado
2348,256-68-8243,encomienda,en curso
2349,133-12-7247,viaje,finalizado
2350,397-08-4472,puerta a puerta,finalizado
2351,438-56-8998,comida,Disponible
2352,230-67-2012,puerta a puerta,aceptado
2353,263-65-6241,paquetes,Disponible
2354,203-02-3427,comida,Disponible
2355,566-41-1662,viaje,cancelado
2356,013-21-0603,paquetes,aceptado
2357,606-50-2606,encomienda,cancelado
2358,285-02-5038,viaje,No Dsiponible
2359,861-20-3380,comida,finalizado
2360,853-02-9955,puerta a puerta,en curso
2361,979-62-3057,comida,aceptado
2362,921-77-4768,viaje,cancelado
2363,017-94-4411,comida,en curso
2364,173-75-4582,encomienda,aceptado
2365,420-04-1055,comida,en curso
2366,657-48-0014,paquetes,en curso
2367,067-67-8260,comida,finalizado
2368,287-74-5716,encomienda,cancelado
2369,561-68-1232,encomienda,aceptado
2370,540-28-2760,encomienda,aceptado
2371,504-50-5928,encomienda,Disponible
2372,883-65-6682,puerta a puerta,Disponible
2373,622-33-2084,puerta a puerta,aceptado
2374,176-30-8385,paquetes,No Dsiponible
2375,578-90-7891,paquetes,finalizado
2376,106-81-8536,puerta a puerta,finalizado
2377,724-06-8814,puerta a puerta,No Dsiponible
2378,967-00-3096,puerta a puerta,finalizado
2379,381-15-1251,paquetes,cancelado
2380,511-69-8821,puerta a puerta,No Dsiponible
2381,920-91-7517,viaje,finalizado
2382,489-19-0054,encomienda,No Dsiponible
2383,148-75-0299,viaje,aceptado
2384,600-91-0372,paquetes,No Dsiponible
2385,772-68-4882,viaje,en curso
2386,297-15-4145,encomienda,No Dsiponible
2387,289-41-3778,viaje,finalizado
2388,683-91-0229,paquetes,Disponible
2389,217-83-0004,viaje,finalizado
2390,826-96-5044,puerta a puerta,Disponible
2391,060-23-5244,comida,cancelado
2392,862-06-4009,comida,aceptado
2393,504-52-5802,encomienda,aceptado
2394,647-33-7551,comida,No Dsiponible
2395,763-87-2987,comida,finalizado
2396,460-57-5738,puerta a puerta,aceptado
2397,209-22-0635,comida,finalizado
2398,931-30-6563,viaje,en curso
2399,826-92-4005,puerta a puerta,No Dsiponible
2400,652-63-5766,puerta a puerta,cancelado
2401,988-99-0437,comida,en curso
2402,281-88-5494,puerta a puerta,cancelado
2403,157-94-9998,viaje,Disponible
2404,527-33-3808,comida,No Dsiponible
2405,529-55-9180,comida,No Dsiponible
2406,581-60-2366,viaje,aceptado
2407,083-50-7329,paquetes,aceptado
2408,133-39-1529,viaje,en curso
2409,392-70-4370,comida,finalizado
2410,105-72-1186,comida,cancelado
2411,281-18-6554,puerta a puerta,No Dsiponible
2412,699-97-1404,encomienda,Disponible
2413,477-54-0646,comida,finalizado
2414,155-50-0116,paquetes,en curso
2415,198-98-0496,viaje,cancelado
2416,524-53-7608,puerta a puerta,No Dsiponible
2417,913-72-4689,comida,No Dsiponible
2418,120-11-9840,puerta a puerta,cancelado
2419,678-37-2841,viaje,No Dsiponible
2420,154-71-2155,viaje,No Dsiponible
2421,545-30-3250,comida,finalizado
2422,027-36-7001,paquetes,Disponible
2423,632-58-0768,paquetes,No Dsiponible
2424,197-07-5397,paquetes,en curso
2425,963-32-7530,encomienda,finalizado
2426,636-76-5562,viaje,cancelado
2427,453-08-6169,viaje,finalizado
2428,842-29-4643,encomienda,finalizado
2429,238-84-7310,comida,aceptado
2430,710-60-7756,puerta a puerta,finalizado
2431,834-37-2865,encomienda,No Dsiponible
2432,970-19-2612,paquetes,cancelado
2433,213-14-8130,viaje,en curso
2434,771-51-9645,paquetes,Disponible
2435,463-35-1130,paquetes,aceptado
2436,109-88-1582,comida,cancelado
2437,370-49-8710,viaje,finalizado
2438,035-87-9972,encomienda,finalizado
2439,339-60-9957,comida,aceptado
2440,344-53-3929,encomienda,Disponible
2441,239-73-3273,viaje,finalizado
2442,646-03-8834,viaje,Disponible
2443,974-04-4718,viaje,cancelado
2444,194-23-2974,paquetes,en curso
2445,581-07-6732,viaje,cancelado
2446,426-57-0377,viaje,aceptado
2447,205-14-9351,puerta a puerta,aceptado
2448,442-70-3569,comida,Disponible
2449,603-42-4288,viaje,No Dsiponible
2450,680-06-7217,encomienda,No Dsiponible
2451,390-76-8743,viaje,cancelado
2452,588-19-2190,viaje,en curso
2453,182-46-2453,paquetes,aceptado
2454,001-62-5477,viaje,No Dsiponible
2455,297-15-0815,puerta a puerta,en curso
2456,290-95-6555,comida,en curso
2457,726-40-2933,puerta a puerta,aceptado
2458,964-37-7462,viaje,No Dsiponible
2459,492-87-2361,paquetes,finalizado
2460,419-84-7247,encomienda,finalizado
2461,815-08-6810,viaje,en curso
2462,976-74-9740,comida,aceptado
2463,390-34-9197,comida,Disponible
2464,203-53-6882,paquetes,cancelado
2465,489-55-9912,paquetes,cancelado
2466,010-80-1101,encomienda,Disponible
2467,741-50-0707,encomienda,finalizado
2468,964-07-2875,encomienda,en curso
2469,443-18-6788,paquetes,aceptado
2470,919-28-3611,paquetes,aceptado
2471,164-32-8381,comida,Disponible
2472,925-03-2813,comida,Disponible
2473,913-76-4358,viaje,aceptado
2474,534-89-1780,encomienda,finalizado
2475,754-58-2445,encomienda,cancelado
2476,133-43-6889,encomienda,cancelado
2477,897-73-6282,puerta a puerta,cancelado
2478,274-15-8930,encomienda,aceptado
2479,919-67-9343,paquetes,finalizado
2480,265-72-7929,viaje,finalizado
2481,953-80-2148,comida,aceptado
2482,331-09-2659,comida,Disponible
2483,963-08-6138,viaje,finalizado
2484,763-69-6487,encomienda,en curso
2485,416-09-1745,encomienda,aceptado
2486,656-61-7573,paquetes,Disponible
2487,238-13-7103,comida,finalizado
2488,796-74-2217,puerta a puerta,finalizado
2489,168-94-0882,comida,en curso
2490,306-79-4299,comida,en curso
2491,391-37-2834,puerta a puerta,Disponible
2492,161-58-9259,paquetes,aceptado
2493,803-23-3458,puerta a puerta,aceptado
2494,887-49-5719,comida,cancelado
2495,644-28-5042,paquetes,Disponible
2496,153-69-3673,viaje,No Dsiponible
2497,545-99-1412,comida,aceptado
2498,916-58-9828,puerta a puerta,en curso
2499,170-94-3238,puerta a puerta,en curso
2500,581-60-2402,encomienda,No Dsiponible
2501,974-71-6225,puerta a puerta,cancelado
2502,199-43-6655,viaje,aceptado
2503,024-84-3325,viaje,en curso
2504,130-64-6481,puerta a puerta,Disponible
2505,000-09-6837,encomienda,aceptado
2506,158-00-3834,paquetes,en curso
2507,637-55-6214,encomienda,finalizado
2508,353-88-2283,paquetes,cancelado
2509,832-63-6253,viaje,No Dsiponible
2510,609-49-4122,paquetes,Disponible
2511,244-93-4174,viaje,en curso
2512,562-59-9173,paquetes,finalizado
2513,871-98-1649,encomienda,cancelado
2514,729-73-9250,puerta a puerta,aceptado
2515,819-37-8593,paquetes,finalizado
2516,986-84-6264,puerta a puerta,finalizado
2517,631-27-4564,encomienda,en curso
2518,416-15-3364,puerta a puerta,en curso
2519,955-18-8660,encomienda,No Dsiponible
2520,470-76-6083,puerta a puerta,Disponible
2521,807-47-8892,encomienda,cancelado
2522,470-94-4928,encomienda,en curso
2523,540-17-7681,paquetes,aceptado
2524,012-20-2795,encomienda,en curso
2525,554-30-3501,comida,cancelado
2526,524-14-0570,puerta a puerta,cancelado
2527,091-61-1071,paquetes,finalizado
